Id,UserId,Class,Name,TagBased,Date
137,91,3,Commentator,False,2010-08-21T23:25:26.587
138,3,3,Disciplined,False,2010-08-22T00:15:26.703
139,1065,3,Autobiographer,False,2010-08-22T00:30:26.737
140,1269,3,Supporter,False,2010-08-22T15:01:35.860
141,3,3,Self-Learner,False,2010-08-22T17:06:36.187
142,1280,3,Autobiographer,False,2010-08-23T16:21:44.990
143,1280,3,Supporter,False,2010-08-23T16:31:44.930
144,149,3,Editor,False,2010-08-23T20:11:44.983
145,965,3,Teacher,False,2010-08-24T04:46:53.453
146,1320,3,Supporter,False,2010-08-24T15:06:57.743
147,1320,3,Editor,False,2010-08-24T15:31:57.833
148,815,3,Scholar,False,2010-08-24T15:56:57.920
149,1320,3,Teacher,False,2010-08-24T18:06:58.053
150,868,3,Scholar,False,2010-08-25T02:06:59.373
151,868,3,Commentator,False,2010-08-25T02:06:59.467
152,1254,3,Teacher,False,2010-08-25T06:07:05.417
153,825,3,Student,False,2010-08-26T02:17:15.123
154,1113,3,Autobiographer,False,2010-08-27T06:38:09.510
155,1396,3,Autobiographer,False,2010-08-27T15:43:11.680
156,1402,3,Autobiographer,False,2010-08-27T21:18:12.093
157,1407,3,Autobiographer,False,2010-08-28T09:17:18.597
158,1288,3,Autobiographer,False,2010-08-30T00:23:51.327
159,974,3,Supporter,False,2010-08-31T04:44:20.320
160,1047,3,Autobiographer,False,2010-08-31T12:09:21.380
161,961,3,Supporter,False,2010-08-31T15:09:21.613
162,1450,3,Autobiographer,False,2010-09-01T09:24:59.427
163,149,3,Commentator,False,2010-09-02T15:06:05.547
164,868,3,Critic,False,2010-09-02T16:56:05.867
165,1210,3,Autobiographer,False,2010-09-02T22:02:17.057
166,3,2,Enthusiast,False,2010-09-03T03:17:26.593
167,1401,3,Autobiographer,False,2010-09-04T16:39:26.710
168,931,3,Supporter,False,2010-09-08T16:23:54.530
169,787,3,Supporter,False,2010-09-09T02:24:21.593
170,787,3,Critic,False,2010-09-09T02:24:21.607
171,1432,3,Supporter,False,2010-09-09T02:44:21.803
172,854,3,Teacher,False,2010-09-09T12:54:31.583
173,855,3,Teacher,False,2010-09-09T12:54:31.647
174,1516,3,Supporter,False,2010-09-09T21:14:33.867
175,1516,3,Scholar,False,2010-09-09T22:04:33.917
176,1516,3,Student,False,2010-09-09T22:29:34.043
177,857,3,Autobiographer,False,2010-09-10T08:55:18.840
178,1390,3,Autobiographer,False,2010-09-10T10:40:20.007
179,877,3,Organizer,False,2010-09-10T20:05:33.470
180,425,3,Supporter,False,2010-09-11T03:06:35.970
181,425,3,Autobiographer,False,2010-09-11T03:06:36.003
182,187,3,Autobiographer,False,2010-09-11T14:08:08.783
183,187,3,Teacher,False,2010-09-11T17:53:09.380
184,815,3,Commentator,False,2010-09-11T17:58:09.383
185,1368,3,Autobiographer,False,2010-09-14T20:46:28.643
186,873,3,Supporter,False,2010-09-14T21:41:45.177
187,873,3,Autobiographer,False,2010-09-14T21:41:45.240
188,929,3,Supporter,False,2010-09-15T03:41:45.767
189,1470,3,Supporter,False,2010-09-17T16:18:49.823
190,1587,3,Autobiographer,False,2010-09-19T17:29:38.490
191,1594,3,Autobiographer,False,2010-09-20T18:55:49.877
192,1595,3,Autobiographer,False,2010-09-20T19:30:49.760
193,1113,3,Supporter,False,2010-09-22T12:53:15.907
194,1121,3,Autobiographer,False,2010-09-22T17:38:16.807
195,1121,3,Supporter,False,2010-09-22T17:43:16.810
196,1508,3,Teacher,False,2010-09-22T20:58:59.500
197,1150,3,Supporter,False,2010-09-22T20:58:59.703
198,1150,3,Autobiographer,False,2010-09-22T20:58:59.703
199,1614,3,Autobiographer,False,2010-09-23T03:04:23.540
200,1572,3,Autobiographer,False,2010-09-24T23:06:30.280
201,961,3,Critic,False,2010-09-25T21:48:25.190
202,1269,3,Critic,False,2010-09-26T07:09:13.970
203,414,3,Supporter,False,2010-09-26T20:15:01.330
204,1648,3,Autobiographer,False,2010-09-27T20:21:47.720
205,1654,3,Autobiographer,False,2010-09-28T09:47:39.940
206,182,3,Autobiographer,False,2010-09-28T15:33:02.997
207,1390,3,Supporter,False,2010-09-29T18:03:59.973
208,1288,3,Supporter,False,2010-09-30T22:17:06.223
209,1396,3,Supporter,False,2010-10-01T14:44:22.340
210,1458,3,Autobiographer,False,2010-10-02T17:09:53.757
211,1390,3,Teacher,False,2010-10-04T14:01:49.917
212,182,3,Supporter,False,2010-10-04T19:19:38.937
213,1635,3,Autobiographer,False,2010-10-05T02:27:58.067
214,1508,3,Supporter,False,2010-10-05T06:10:19.497
215,1508,3,Critic,False,2010-10-05T14:46:27.733
216,815,3,Editor,False,2010-10-05T17:01:50.347
217,815,3,Organizer,False,2010-10-05T17:01:50.410
218,1222,3,Supporter,False,2010-10-05T21:11:51.600
220,3,2,Yearling,False,2010-10-07T00:04:22.053
221,1384,3,Autobiographer,False,2010-10-07T02:34:46.933
222,1709,3,Autobiographer,False,2010-10-08T02:01:23.273
223,1709,3,Supporter,False,2010-10-08T02:06:23.277
224,1408,3,Supporter,False,2010-10-08T08:17:23.337
225,414,2,Yearling,False,2010-10-09T00:02:44.343
226,19,2,Yearling,False,2010-10-10T00:00:18.970
228,1368,3,Supporter,False,2010-10-10T20:14:22.047
229,1288,3,Teacher,False,2010-10-11T04:26:02.340
230,927,3,Editor,False,2010-10-11T14:04:21.803
231,1469,3,Autobiographer,False,2010-10-11T16:36:59.480
232,961,3,Teacher,False,2010-10-12T00:02:25.750
233,1273,3,Autobiographer,False,2010-10-12T08:45:14.160
234,1746,3,Autobiographer,False,2010-10-13T06:34:29.790
235,1749,3,Supporter,False,2010-10-13T16:40:41.197
236,1749,3,Teacher,False,2010-10-13T23:25:54.110
237,1754,3,Supporter,False,2010-10-13T23:30:54.043
238,32,2,Yearling,False,2010-10-14T00:00:54.200
239,402,3,Autobiographer,False,2010-10-14T14:52:06.100
240,803,3,Supporter,False,2010-10-14T18:57:08.673
241,35,2,Yearling,False,2010-10-15T00:02:53.330
242,1056,3,Autobiographer,False,2010-10-15T21:31:22.100
243,877,3,Editor,False,2010-10-16T19:34:22.090
244,1432,3,Editor,False,2010-10-16T20:25:40.070
245,1432,3,Teacher,False,2010-10-16T22:35:41.010
246,45,2,Yearling,False,2010-10-17T00:00:41.683
247,1390,3,Editor,False,2010-10-20T11:45:18.407
248,1482,3,Supporter,False,2010-10-21T09:20:53.920
249,1482,3,Scholar,False,2010-10-21T09:20:53.967
250,1482,3,Student,False,2010-10-21T22:34:24.357
251,366,3,Self-Learner,False,2010-10-23T14:49:01.027
252,1597,3,Autobiographer,False,2010-10-29T04:56:14.377
253,1597,3,Supporter,False,2010-10-29T05:01:14.393
254,1480,3,Autobiographer,False,2010-10-31T20:38:12.643
255,1847,3,Autobiographer,False,2010-11-01T12:03:40.623
256,1113,3,Student,False,2010-11-01T15:23:41.667
257,1709,3,Teacher,False,2010-11-02T03:43:50.637
258,1875,3,Autobiographer,False,2010-11-03T13:57:34.533
259,1845,3,Autobiographer,False,2010-11-04T01:02:39.857
260,1893,3,Autobiographer,False,2010-11-06T19:52:49.343
261,1071,3,Autobiographer,False,2010-11-09T05:23:39.633
263,1600,3,Autobiographer,False,2010-11-10T23:49:25.367
266,1745,3,Autobiographer,False,2010-11-13T02:14:30.303
267,91,2,Yearling,False,2010-11-14T00:04:34.380
268,877,3,Teacher,False,2010-11-16T19:30:21.040
269,1918,3,Supporter,False,2010-11-19T17:25:48.033
270,815,3,Self-Learner,False,2010-11-19T17:30:48.010
273,1231,3,Autobiographer,False,2010-11-21T20:30:59.250
274,1481,3,Autobiographer,False,2010-11-21T22:25:59.153
275,876,3,Supporter,False,2010-11-22T03:50:59.030
276,868,3,Nice Answer,False,2010-11-22T03:50:59.090
277,868,2,Enlightened,False,2010-11-22T04:35:59.033
278,1808,3,Supporter,False,2010-11-22T17:11:05.120
279,1689,3,Autobiographer,False,2010-11-22T19:01:05.343
280,1985,3,Supporter,False,2010-11-22T21:36:04.963
281,1985,3,Autobiographer,False,2010-11-22T21:36:04.993
282,1172,3,Supporter,False,2010-11-23T18:01:17.290
283,815,3,Critic,False,2010-11-23T18:11:17.170
284,1992,3,Supporter,False,2010-11-24T01:01:22.040
285,1992,3,Autobiographer,False,2010-11-24T01:01:22.070
286,2009,3,Supporter,False,2010-11-24T20:06:24.053
287,2009,3,Autobiographer,False,2010-11-24T20:06:24.083
288,2012,3,Autobiographer,False,2010-11-24T23:46:23.987
289,2012,3,Supporter,False,2010-11-25T00:21:23.973
290,829,3,Autobiographer,False,2010-12-01T17:47:02.133
291,2101,3,Autobiographer,False,2010-12-02T14:52:05.110
292,2120,3,Supporter,False,2010-12-03T19:57:08.173
294,2120,3,Teacher,False,2010-12-05T13:07:27.127
295,2148,3,Autobiographer,False,2010-12-06T16:32:33.287
296,1113,3,Editor,False,2010-12-07T13:42:40.060
297,1113,3,Scholar,False,2010-12-07T13:42:40.170
298,1375,3,Autobiographer,False,2010-12-07T15:52:40.227
299,2152,3,Autobiographer,False,2010-12-07T21:17:40.987
300,2049,3,Supporter,False,2010-12-09T07:02:48.197
301,2049,3,Autobiographer,False,2010-12-09T07:02:48.230
302,312,3,Commentator,False,2010-12-09T20:22:51.123
303,2236,3,Supporter,False,2010-12-12T21:57:53.990
304,2238,3,Supporter,False,2010-12-13T01:37:53.903
305,2210,3,Autobiographer,False,2010-12-13T13:07:55.090
306,1328,3,Autobiographer,False,2010-12-13T21:02:56.083
307,366,3,Nice Question,False,2010-12-14T07:32:58.190
308,2049,3,Teacher,False,2010-12-14T17:07:58.030
309,2170,3,Autobiographer,False,2010-12-14T19:42:58.040
310,1739,3,Autobiographer,False,2010-12-14T22:32:58.013
311,1229,3,Teacher,False,2010-12-17T15:31:52.310
312,2277,3,Supporter,False,2010-12-17T19:01:54.997
313,974,3,Teacher,False,2010-12-17T19:16:54.947
314,187,3,Editor,False,2010-12-18T06:12:51.770
315,1541,3,Teacher,False,2010-12-18T21:33:20.077
316,1686,3,Autobiographer,False,2010-12-20T06:33:19.857
317,1686,3,Supporter,False,2010-12-22T06:43:23.060
319,2305,3,Autobiographer,False,2010-12-22T13:38:23.360
320,1992,3,Student,False,2010-12-22T14:28:23.050
321,2263,3,Autobiographer,False,2010-12-23T02:38:23.073
322,2316,3,Autobiographer,False,2010-12-23T06:23:23.057
323,149,2,Yearling,False,2010-12-28T00:03:42.347
324,815,3,Tumbleweed,False,2010-12-29T17:33:42.853
325,2351,3,Editor,False,2010-12-30T01:23:43.063
326,2152,3,Supporter,False,2010-12-30T01:53:43.197
327,1194,3,Student,False,2011-01-02T00:08:07.627
328,877,3,Supporter,False,2011-01-02T00:08:07.860
329,2351,3,Teacher,False,2011-01-03T14:33:10.030
330,852,3,Autobiographer,False,2011-01-04T19:09:28.980
331,852,3,Teacher,False,2011-01-04T20:04:29.317
332,826,3,Student,False,2011-01-04T20:29:29.107
333,1965,3,Supporter,False,2011-01-04T21:49:29.243
334,2392,3,Autobiographer,False,2011-01-05T00:14:29.280
335,1965,3,Teacher,False,2011-01-05T14:49:41.137
336,826,3,Editor,False,2011-01-05T20:34:41.177
337,2402,3,Autobiographer,False,2011-01-05T23:19:41.127
338,1965,3,Autobiographer,False,2011-01-06T15:34:43.253
339,414,3,Teacher,False,2011-01-06T19:04:47.113
340,961,3,Commentator,False,2011-01-07T16:29:50.260
341,874,3,Supporter,False,2011-01-08T01:44:50.120
342,874,3,Autobiographer,False,2011-01-08T01:44:50.197
343,2054,3,Autobiographer,False,2011-01-08T21:39:50.080
344,2054,3,Supporter,False,2011-01-08T21:49:50.100
345,2439,3,Autobiographer,False,2011-01-10T01:59:51.333
346,2448,3,Autobiographer,False,2011-01-10T15:39:51.187
347,182,2,Yearling,False,2011-01-13T00:04:56.187
348,1614,2,Enthusiast,False,2011-01-13T01:34:56.450
349,187,2,Yearling,False,2011-01-14T00:04:56.467
350,1299,3,Autobiographer,False,2011-01-14T04:19:56.350
351,2184,3,Autobiographer,False,2011-01-14T15:24:56.337
352,1375,3,Supporter,False,2011-01-18T04:26:28.957
353,1236,3,Autobiographer,False,2011-01-19T14:11:52.127
354,1083,3,Autobiographer,False,2011-01-20T19:21:10.343
355,2553,3,Supporter,False,2011-01-24T23:06:34.663
356,2553,3,Teacher,False,2011-01-24T23:31:34.640
357,2553,3,Editor,False,2011-01-24T23:51:34.577
358,2553,3,Student,False,2011-01-25T00:21:34.223
359,2122,3,Supporter,False,2011-01-25T14:16:54.397
360,2122,3,Teacher,False,2011-01-25T16:51:54.590
361,2593,3,Autobiographer,False,2011-01-26T20:57:09.673
362,2282,3,Autobiographer,False,2011-01-26T22:27:09.050
363,1754,3,Teacher,False,2011-01-27T15:07:13.653
364,2184,3,Supporter,False,2011-01-27T18:17:33.770
365,2564,3,Autobiographer,False,2011-01-27T21:22:33.680
366,149,3,Student,False,2011-01-30T18:18:27.777
367,1363,3,Supporter,False,2011-01-31T19:08:29.700
368,1363,3,Autobiographer,False,2011-01-31T19:08:29.717
369,2636,3,Autobiographer,False,2011-01-31T21:08:29.690
370,2637,3,Autobiographer,False,2011-02-01T00:53:29.997
371,826,3,Teacher,False,2011-02-01T01:53:30.007
372,826,3,Critic,False,2011-02-01T19:53:29.620
373,1187,3,Supporter,False,2011-02-01T23:18:29.103
374,1790,3,Supporter,False,2011-02-02T06:53:29.557
375,1790,3,Autobiographer,False,2011-02-02T06:53:29.573
376,91,3,Cleanup,False,2011-02-02T18:23:29.127
377,2448,3,Supporter,False,2011-02-02T21:13:29.450
378,2512,3,Autobiographer,False,2011-02-02T23:53:29.453
379,2636,3,Teacher,False,2011-02-03T14:31:15.443
380,91,3,Scholar,False,2011-02-03T19:46:15.593
381,2410,3,Autobiographer,False,2011-02-03T23:51:15.330
382,2633,3,Autobiographer,False,2011-02-04T12:16:19.517
383,1121,3,Teacher,False,2011-02-05T17:41:22.887
384,149,3,Scholar,False,2011-02-05T18:11:22.363
385,2646,3,Autobiographer,False,2011-02-06T04:41:23.113
386,1353,3,Student,False,2011-02-06T10:21:25.583
387,254,2,Yearling,False,2011-02-09T00:01:51.723
388,258,2,Yearling,False,2011-02-09T00:01:51.737
389,187,3,Supporter,False,2011-02-09T05:16:55.023
390,2407,3,Autobiographer,False,2011-02-09T13:26:55.017
392,1363,3,Teacher,False,2011-02-10T17:02:36.080
393,2746,3,Autobiographer,False,2011-02-12T19:18:13.213
394,2752,3,Autobiographer,False,2011-02-13T15:03:15.203
395,2752,3,Student,False,2011-02-13T19:13:15.480
396,2752,3,Supporter,False,2011-02-13T23:23:15.080
397,1353,3,Scholar,False,2011-02-14T01:28:15.367
398,2752,3,Scholar,False,2011-02-14T02:33:15.163
399,877,3,Nice Answer,False,2011-02-20T09:44:25.117
400,877,2,Enlightened,False,2011-02-20T10:14:25.017
401,2056,3,Citizen Patrol,False,2011-02-23T01:55:09.180
402,2005,3,Supporter,False,2011-02-23T05:50:50.853
403,855,3,Editor,False,2011-02-23T15:00:50.940
406,2869,3,Autobiographer,False,2011-02-26T14:37:48.047
407,1199,3,Autobiographer,False,2011-02-27T14:07:50.997
408,1612,3,Autobiographer,False,2011-02-27T14:07:50.997
409,2842,3,Autobiographer,False,2011-02-27T14:07:51.013
410,2192,3,Autobiographer,False,2011-02-28T01:27:50.873
411,2723,3,Student,False,2011-02-28T04:17:50.960
412,972,3,Autobiographer,False,2011-02-28T04:52:51.293
413,2885,3,Autobiographer,False,2011-02-28T21:47:54.113
414,1970,3,Autobiographer,False,2011-03-01T05:57:53.953
415,2001,3,Supporter,False,2011-03-01T15:07:53.863
416,1375,3,Critic,False,2011-03-02T00:37:53.963
417,1851,3,Autobiographer,False,2011-03-02T14:58:00.080
418,1166,3,Autobiographer,False,2011-03-03T09:03:23.943
419,312,2,Yearling,False,2011-03-05T00:08:43.550
420,1375,3,Teacher,False,2011-03-07T19:28:50.883
421,1641,3,Autobiographer,False,2011-03-08T20:29:23.967
425,2940,3,Autobiographer,False,2011-03-12T04:16:06.193
426,1322,3,Autobiographer,False,2011-03-20T15:01:23.507
427,344,2,Yearling,False,2011-03-21T00:16:24.017
428,1614,1,Fanatic,False,2011-03-24T03:20:20.453
429,1113,3,Teacher,False,2011-03-24T10:20:20.090
430,258,3,Teacher,False,2011-03-24T18:10:34.383
431,2918,3,Autobiographer,False,2011-03-24T19:30:34.897
432,3130,3,Autobiographer,False,2011-03-26T21:50:42.373
434,3129,3,Editor,False,2011-03-29T14:55:51.303
435,3129,3,Scholar,False,2011-03-30T01:40:51.247
436,3129,3,Student,False,2011-03-30T08:46:19.350
437,3019,3,Autobiographer,False,2011-03-30T14:01:19.500
439,2942,3,Supporter,False,2011-03-31T01:41:19.300
440,2737,3,Autobiographer,False,2011-03-31T19:49:33.030
442,3183,3,Student,False,2011-04-01T13:25:15.513
444,366,2,Yearling,False,2011-04-02T00:18:58.470
445,2836,3,Autobiographer,False,2011-04-02T04:43:58.053
447,1743,3,Autobiographer,False,2011-04-03T16:14:31.087
448,3127,3,Autobiographer,False,2011-04-03T21:19:31.247
449,414,3,Student,False,2011-04-04T15:34:31.203
450,3123,3,Autobiographer,False,2011-04-04T16:34:30.973
451,866,3,Supporter,False,2011-04-04T16:49:31.147
452,3214,3,Autobiographer,False,2011-04-04T22:24:33.153
453,3011,3,Autobiographer,False,2011-04-06T09:50:59.013
454,300,3,Autobiographer,False,2011-04-06T15:20:59.337
455,414,3,Scholar,False,2011-04-08T03:51:04.177
456,825,3,Commentator,False,2011-04-08T18:51:04.733
457,2428,3,Supporter,False,2011-04-08T20:36:04.273
458,3202,3,Supporter,False,2011-04-08T21:01:04.430
459,3280,3,Autobiographer,False,2011-04-09T13:41:07.457
460,3280,3,Supporter,False,2011-04-09T13:46:07.310
461,2890,3,Autobiographer,False,2011-04-09T15:46:07.460
462,3285,3,Autobiographer,False,2011-04-09T22:51:07.740
463,1540,3,Autobiographer,False,2011-04-10T07:31:07.100
464,2230,3,Autobiographer,False,2011-04-11T04:06:25.207
465,414,3,Nice Question,False,2011-04-11T18:56:39.183
466,1940,3,Autobiographer,False,2011-04-12T20:01:41.173
467,2971,3,Autobiographer,False,2011-04-13T19:51:43.270
468,2890,3,Supporter,False,2011-04-15T18:16:54.343
469,2890,3,Teacher,False,2011-04-15T19:26:54.257
470,2890,3,Student,False,2011-04-15T23:21:57.160
471,1258,3,Supporter,False,2011-04-16T00:11:57.130
472,1258,3,Scholar,False,2011-04-16T00:11:57.160
473,401,2,Yearling,False,2011-04-16T00:11:57.457
474,402,2,Yearling,False,2011-04-16T00:11:57.473
475,2890,3,Scholar,False,2011-04-16T02:36:57.303
476,1258,3,Student,False,2011-04-18T11:37:00.410
477,3092,3,Autobiographer,False,2011-04-18T17:02:00.647
478,3362,3,Autobiographer,False,2011-04-18T17:02:00.660
479,1229,3,Student,False,2011-04-18T17:22:00.543
480,825,3,Nice Answer,False,2011-04-18T17:22:01.027
481,3370,3,Supporter,False,2011-04-18T21:02:01.097
482,3370,3,Autobiographer,False,2011-04-18T21:02:01.113
483,1229,3,Supporter,False,2011-04-18T23:22:01.127
485,824,3,Supporter,False,2011-04-19T18:37:01.200
486,2742,3,Supporter,False,2011-04-20T06:47:01.037
487,3385,3,Supporter,False,2011-04-20T17:42:34.263
488,3385,3,Critic,False,2011-04-20T17:42:34.280
489,3385,3,Autobiographer,False,2011-04-20T17:42:34.297
490,3127,3,Supporter,False,2011-04-20T18:42:34.393
491,1866,3,Supporter,False,2011-04-20T21:22:34.397
492,2122,3,Scholar,False,2011-04-21T00:27:34.680
493,3412,3,Autobiographer,False,2011-04-21T06:07:34.197
494,3396,3,Autobiographer,False,2011-04-21T11:17:34.317
495,3396,3,Supporter,False,2011-04-21T11:22:34.077
496,3183,3,Scholar,False,2011-04-21T16:52:47.347
497,3439,3,Autobiographer,False,2011-04-23T09:12:50.033
498,1368,2,Enthusiast,False,2011-04-23T21:52:50.543
499,425,2,Yearling,False,2011-04-24T00:07:50.453
500,3443,3,Student,False,2011-04-24T02:57:50.390
501,1113,3,Tumbleweed,False,2011-04-26T13:12:51.387
502,855,3,Commentator,False,2011-04-26T13:27:51.460
